"","WY","Month","Site","X","Ameletidae","Baetidae","Caenidae","Heptageniidae","Isonychiidae","Leptohyphidae","Leptophlebiidae","Siphlonuridae","Ephemerellidae","Ephemeridae","Capniidae","Chloroperlidae","Leuctridae","Nemouridae","Peltoperlidae","Perlidae","Perlodidae","Pteronarcyidae","Apataniidae","Arctopsychinae","Brachycentridae","Calamoceratidae","Glossosomatidae","Helicopsychidae","Hydropsychidae","Hydroptilidae","Lepidostomatidae","Leptoceridae","Limnephilidae","Odontoceridae","Philopotamidae","Polycentropodidae","Psychomyiidae","Rhyacophilidae","Sericostomatidae","Uenoidae","Acari","Aeshnidae","Amphipoda","Amphizoidae","Athericidae","Belostomatidae","Blephariceridae","Calopterygidae","Ceratopogonidae","Chironomidae","Cladocera","Coenagrionidae","Copepoda","Cordulegastridae","Corduliidae","Corydalidae","Decapoda","Dixidae","Dryopidae","Dytiscidae","Elmidae","Empididae","Ephydridae","Gastropoda","Gomphidae","Haliplidae","Hirudunea","Hydraenidae","Hydrophilidae","Isopoda","Libellulidae","Naucoridae","Nematoda","Nematomorpha","Nemertea","Oligochaeta","Ostracoda","Pelecypoda","Psephenidae","Psychodidae","Ptilodactylidae","Pyralidae","Sialidae","Simuliidae","Stratiomyidae","Tabanidae","Tipulidae","Turbellaria","Unknown","Veliidae","number.total","Percent.ept","sample.size","eph.taxa","ple.taxa","tri.taxa","EPT.richness","total.taxa","eph.rel.ab","ple.rel.ab","tri.rel.ab","Baetidae.eph.rel.ab.","Heptageniidae.eph.rel.ab","Perlidae.ple.rel.ab","Hydropsychidae.tri.rel.ab","Diversity","Season","Location","EPT.Diversity","ppt","cwd","tmx","tmn","NDVI","PPT1","PPT3","PPT6","PPTwy","CWD1","CWD3","CWD6","CWDwy","MeanMaxT1","MeanMaxT3","MeanMaxT6","MeanMaxTwy","MaxT1","MaxT3","MaxT6","MaxTwy","MeanMinT1","MeanMinT3","MeanMinT6","MeanMinTwy","MinT1","MinT3","MinT6","MinTwy","TotalColiform","EColi","Air","PO4","PO4cor","NO3","NO3cor","pH","Cond","Tur","O2","H2Otemp","P1","P3","P6","Pwy","N1","N3","N6","Nwy","TotC1","TotC3","TotC6","TotCwy","Turb1","Turb3","Turb6","Turbwy","DO1","DO3","DO6","DOwy","pH1","pH3","pH6","pHwy","Cond1","Cond3","Cond6","Condwy","H2Otemp1","H2Otemp3","H2Otemp6","H2Otempwy","day.of.wy","day.of.year","Date","agency_cd","site_no","Flow","Flow_cd","rollMean","rollMean3","rollMean6","rollMeanWY","drought","dry","wet","flood","drought3","dry3","wet3","flood3","drought6","dry6","wet6","flood6","droughtwy","drywy","wetwy","floodwy","Drought1","Dry1","Average1","Wet1","Flood1","Drought3","Dry3","Average3","Wet3","Flood3","Drought6","Dry6","Average6","Wet6","Flood6","DroughtWY","DryWY","AverageWY","WetWY","FloodWY","Cat1","Cat3","Cat6","CatWY","Year"
"286",2014,"06",6,121,0,14,0,7,0,120,24,0,2,0,0,5,0,0,0,4,2,2,0,0,7,0,3,0,70,13,0,0,0,0,40,6,0,0,0,0,1,0,2,0,0,0,0,0,0,107,0,1,0,0,0,0,0,0,0,0,27,0,0,5,0,0,0,0,0,0,0,9,0,0,5,9,0,0,0,3,0,10,3,7,0,0,2,0,3,1,513,62.18324,514,5,4,6,15,31,0.325536062,0.025341131,0.270955166,0.083832335,0.041916168,0.307692308,0.503597122,2.52732348799636,"Spring","M",1.92489744670341,0,74.55,31.19,13.74,0.136,0,60.27,527.26,1163.84,74.55,74.55,75.74,620.3,31.19,26.4633333333333,22.115,23.51,31.19,31.19,31.19,35,13.74,10.94,8.35166666666667,9.82833333333333,13.74,7.79,4.65,3.41,1413.6,117.8,24.2,0.206666667,0.206666667,0.043333333,0,7.68,92.33333333,0.15,8.646666667,19.1,0.206666667,0.215555555666667,0.1394444445,NA,0,0,0.133055555666667,0.0848611111666667,1413.6,795.966666666667,547.783333333333,618.533333333333,0.15,0.538888889,1.4405555555,0.811666666666667,8.646666667,9.07611111133333,10.4302777773333,10.3154166664167,7.68,7.85222222233333,7.73666666666667,7.64638888883333,92.33333333,141.40000001,139.622222238333,116.161388894167,19.1,17.6888888866667,12.5944444433333,NA,273,181,2014-06-30,"USGS","11418500",2.23,"A",3.059,13.1158888888889,48.0502777777778,30.41,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","Drought","Drought","Drought","Drought",2014
"287",2014,"06",8,149,0,47,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,36,3,0,0,0,0,0,0,180,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,0,0,0,0,1,11,0,4,6,0,0,2,0,19,0,0,0,2,0,0,520,42.69231,520,2,0,3,5,17,0.130769231,0,0.296153846,0.691176471,0,0,0.746753247,2.03505006740304,"Spring","Blw LWW",1.24564304905803,0,183.1,31.86,14.07,0.226,0,49.56,462.27,1036.75,183.1,401.21,407.67,964.13,31.86,27.1233333333333,22.615,23.9433333333333,31.86,31.86,31.86,35.37,14.07,11.2666666666667,8.6,10.065,14.07,8.09,4.45,3.82,2419.6,3,32.3,4.16,4.16,1.55,1.55,8.613333333,262.3666667,0.133333333,9.61,22.7,4.16,2.45833333333333,1.46527777783333,NA,1.55,1.02444444466667,0.792222222166667,0.928611111083333,2419.6,2084.26666666667,1205.58333333333,1264.41666666667,0.133333333,0.957777777666667,3.97611111116667,2.28472222225,9.61,9.87333333233333,10.8449999995,10.5033333330833,8.613333333,8.182222222,7.94333333333333,7.8575,262.3666667,204,165.450000005,188.666666669167,22.7,19.2222222233333,14.1555555566667,14.67,273,181,2014-06-30,"USGS","11418500",2.23,"A",3.059,13.1158888888889,48.0502777777778,30.41,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","Drought","Drought","Drought","Drought",2014
"288",2014,"06",9,175,0,12,0,3,0,167,0,55,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,42,8,1,0,0,0,2,3,0,1,0,0,1,0,14,0,0,0,0,0,2,114,0,5,0,0,0,0,0,0,0,0,13,0,0,17,2,0,0,0,0,0,0,5,0,0,0,4,0,0,21,0,0,7,0,3,0,0,1,1,10,0,516,57.36434,516,4,0,7,11,27,0.459302326,0,0.114341085,0.050632911,0.012658228,0,0.711864407,2.24373442558182,"Spring","Blw LWW",1.33931522995099,0,179.29,31.99,14.12,0.12,0,47.83,448.77,1008.84,179.29,179.29,185.9,741.66,31.99,27.25,22.7133333333333,24.03,31.99,31.99,31.99,35.45,14.12,11.3233333333333,8.63833333333333,10.1041666666667,14.12,8.15,4.38,3.9,2419.6,6.3,31.4,2.66,2.66,0.6,0.6,8.373333333,222.1,0.133333333,9.683333333,19.66666667,2.66,1.36777777766667,0.8555555555,NA,0.6,0.4,0.482777777833333,0.538888888833333,2419.6,1710.96666666667,1426.51666666667,1638.75,0.133333333,0.8,5.719444445,3.0722222225,9.683333333,9.69333333333333,10.645555555,10.3716666663333,8.373333333,8.04777777766667,7.8155555555,7.865,222.1,178.8888889,155.188888895,165.902500005833,19.66666667,17.1666666666667,12.7055555555,13.8347222219167,273,181,2014-06-30,"USGS","11418500",2.23,"A",3.059,13.1158888888889,48.0502777777778,30.41,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","Drought","Drought","Drought","Drought",2014
"289",2014,"06",11,209,1,27,0,0,0,0,0,0,0,0,0,6,0,2,0,6,1,0,0,0,0,0,4,0,2,0,0,0,0,0,3,0,0,22,0,0,7,0,0,0,0,0,0,0,10,277,0,0,0,5,0,0,0,0,0,0,27,10,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,46,0,0,7,3,473,0,951,7.78128,951,2,4,4,10,23,0.029442692,0.015772871,0.032597266,0.964285714,0,0.4,0.064516129,1.57822314216393,"Spring","LDC",1.73507528213038,0,123.09,28.91,12.95,0.526,0,98.77,732.87,1617.28,123.09,123.09,123.09,615.18,28.91,24.2033333333333,20.0833333333333,21.6108333333333,28.91,28.91,28.91,33.21,12.95,9.90666666666667,7.40833333333333,8.87916666666667,12.95,6.48,4.15,2.01,1413.6,920.8,12.5,0.046666667,0,0.143333333,0.143333333,6.536666667,45.56666667,0.716666667,10.04666667,11.6,0,0.0177777776666667,0.0305555555,NA,0.143333333,0.0855555553333333,0.1066666665,0.142777777666667,1413.6,520.966666666667,457.75,540.033333333333,0.716666667,0.606666666666667,1.45611111116667,1.25,10.04666667,10.5044444443333,10.6400000005,10.1911111113333,6.536666667,6.55777777766667,NA,NA,45.56666667,45.6000000033333,40.2166666683333,43.44222222275,11.6,12.08888889,9.82777777833333,10.2283333333333,273,181,2014-06-30,"USGS","11418500",2.23,"A",3.059,13.1158888888889,48.0502777777778,30.41,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","Drought","Drought","Drought","Drought",2014
"290",2014,"06",12,236,0,5,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,458,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,501,2.19561,501,2,1,2,5,10,0.013972056,0.003992016,0.003992016,0.714285714,0,0,0,0.427700106158679,"Spring","LDC",1.41427906512471,0,121.05,28.84,12.94,0.409,0,99.71,736.8,1626.15,121.05,121.05,121.05,610.18,28.84,24.14,20.025,21.5558333333333,28.84,28.84,28.84,33.15,12.94,9.88666666666667,7.39,8.85916666666667,12.94,6.45,4.12,1.97,816.4,148.3,17.3,0.03,0,0.106666667,0.106666667,6.573333333,41.23333333,0.25,9.853333333,11.83333333,0,0.018888889,0.0338888888333333,NA,0.106666667,0.0355555556666667,0.0555555556666667,0.0772222223333333,816.4,341.533333333333,419.683333333333,599.558333333333,0.25,0.505555555666667,1.28333333333333,1.08083333333333,9.853333333,10.015,NA,NA,6.573333333,6.582222222,6.5166666665,6.59333333325,41.23333333,42.1777777766667,40.0833333333333,43.4494444441667,11.83333333,11.38888889,9.0000000005,9.43027777775,273,181,2014-06-30,"USGS","11418500",2.23,"A",3.059,13.1158888888889,48.0502777777778,30.41,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","Drought","Drought","Drought","Drought",2014
"291",2014,"06",13,262,0,4,0,7,0,0,3,0,1,0,0,1,1,20,0,1,0,0,0,0,1,0,0,0,2,0,4,0,0,0,3,0,0,1,2,0,9,0,0,0,1,0,0,0,9,354,0,0,0,5,0,0,0,0,0,0,6,6,0,0,9,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,2,18,0,0,2,3,484,0,971,5.25232,971,4,4,6,14,29,0.015447992,0.023686921,0.01338826,0.266666667,0.466666667,0.043478261,0.153846154,1.39253327631885,"Spring","LDC",2.08887202767188,0,121.05,28.84,12.94,0.391,0,99.71,736.8,1626.15,121.05,121.05,121.05,610.18,28.84,24.14,20.025,21.5558333333333,28.84,28.84,28.84,33.15,12.94,9.88666666666667,7.39,8.85916666666667,12.94,6.45,4.12,1.97,344.8,40.4,15.2,0.06,0.06,0.09,0,6.356666667,40.8,0.25,9.38,NA,0.06,0.02,0.0283333333333333,NA,0,0,0.0205555555,0.0563888888333333,344.8,142.733333333333,138.45,490.533333333333,0.25,0.477777778,1.29722222233333,1.53916666675,9.38,9.74,10.4450000016667,9.76361111191667,6.356666667,6.49333333366667,NA,NA,40.8,NA,NA,NA,NA,NA,NA,NA,273,181,2014-06-30,"USGS","11418500",2.23,"A",3.059,13.1158888888889,48.0502777777778,30.41,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","Drought","Drought","Drought","Drought",2014
"292",2014,"06",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,183.4,30.71,13.49,0.459,0,67.49,556.61,1229.28,183.4,308.61,308.67,851.27,30.71,25.9933333333333,21.725,23.1391666666667,30.71,30.71,30.71,34.59,13.49,10.6933333333333,8.12166666666667,9.5975,13.49,7.55,4.52,3.12,1553.1,290.9,21.6,0.083333333,0.083333333,0.076666667,0,7.463333333,114.5333333,1.266666667,9.143333333,17.6,0.083333333,0.0744444443333333,0.0955555555,NA,0,0.165555555666667,0.322777777833333,0.199166666666667,1553.1,1097.4,1088.63333333333,1088.325,1.266666667,2.45555555566667,7.7999999995,4.19361111091667,9.143333333,9.791111111,10.4427777766667,10.363055555,7.463333333,7.702222222,7.49499999983333,7.49833333333333,114.5333333,142.7888889,134.072222228333,124.839444444167,17.6,14.7,11.5111111116667,12.1686111116667,273,181,2014-06-30,"USGS","11418500",2.23,"A",3.059,13.1158888888889,48.0502777777778,30.41,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","Drought","Drought","Drought","Drought",2014
"293",2014,"06",16,315,0,30,12,12,0,24,18,0,0,0,0,39,0,0,0,15,0,0,0,0,9,0,0,0,21,39,0,0,0,0,9,6,3,0,0,0,6,0,6,0,0,0,0,0,9,189,0,18,0,0,0,0,0,0,0,0,228,0,0,3,0,0,0,0,0,0,0,12,0,0,0,87,0,6,36,0,3,3,0,0,0,0,0,0,0,0,843,28.11388,843,5,2,6,13,26,0.113879004,0.06405694,0.103202847,0.3125,0.125,0.277777778,0.24137931,2.45102855673151,"Spring","SQ",2.3715047263861,0,183.1,31.6,13.97,0.307,0,53.37,578.52,879.62,183.1,395.69,400.03,1119.57,31.6,26.86,21.7116666666667,24.9975,31.6,31.6,31.6,35.2,13.97,11.1566666666667,8.18166666666667,10.7033333333333,13.97,7.98,3.66,3.66,1046.2,7.5,21.7,0.053333333,0.053333333,0,0,7.9,140.1333333,0.566666667,8.406666667,20.3,0.053333333,0.0355555553333333,0.0316666665,NA,0,0.051111111,0.15,0.075,1046.2,941.5,960.083333333333,1190.15,0.566666667,0.888888889,3.65000000066667,2.18111111141667,8.406666667,9.18222222233333,10.7533333328333,10.1013888885833,7.9,7.921111111,7.97111111116667,7.80222222225,140.1333333,157.777777766667,163.472222216667,141.774444444167,20.3,16.9333333333333,11.5827777778333,14.4430555555833,273,181,2014-06-30,"USGS","11418500",2.23,"A",3.059,13.1158888888889,48.0502777777778,30.41,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","Drought","Drought","Drought","Drought",2014
"294",2014,"10",1,27,0,125,0,107,0,0,0,0,12,0,0,1,0,4,2,5,13,0,0,6,2,0,32,0,20,0,0,0,0,0,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,0,0,0,87,0,0,0,0,0,0,509,65.81532,509,3,5,6,14,21,0.479371316,0.049115914,0.129666012,0.512295082,0.43852459,0.2,0.303030303,2.23004270243855,"Fall","Upper",1.72093499590983,21.45,64.55,21.48,7.73,0.456,21.45,64.51,88.73,1738,64.55,336.75,698.09,698.09,21.48,26.34,27.0283333333333,20.78,21.48,29.8,32.31,32.31,7.73,12.9866666666667,13.3266666666667,8.88583333333333,7.73,7.73,7.73,1.35,134.4,6.2,13.8,0.01,0,0.01,0,7,34.83,0.05,9.41,13.23,0,0.03,0.0316666666666667,0.0325,0,0,0,0,134.4,980.433333333333,901.35,522.1,0.05,0.15,0.0966666666666667,0.28402777775,9.41,9.05666666666667,9.04,NA,7,6.86333333333333,7.00666666666667,6.89444444441667,34.83,31.9533333333333,35.7883333333333,37.9358333333333,13.23,14.62,12.9033333333333,9.0375,31,304,2013-10-31,"USGS","11418500",291,"A",33.564,13.7847777777778,9.82661111111111,67.9041369863013,4.004,8.99,32.4966666666667,54.1806666666667,2.21922222222222,5.78222222222222,17.2122222222222,22.9892222222222,4.36375,11.3186111111111,23.5894444444444,49.089,31.5134657534247,55.8743835616438,182.507465753425,230.913945205479,"0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","Wet","Average","Dry","Average",2013
"295",2014,"10",2,55,1,76,0,35,0,1,15,0,23,0,0,8,0,6,0,5,5,0,1,0,6,1,2,0,6,0,7,0,7,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,8,0,0,3,1,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,12,49,0,0,1,2,2,0,416,50,416,6,4,10,20,32,0.362980769,0.057692308,0.079326923,0.503311258,0.231788079,0.208333333,0.181818182,2.52957849435788,"Fall","Blw SF",2.16484262610241,18.18,69.96,22.44,7.53,0.37,18.18,57.17,75.99,1581.75,69.96,356,674.38,674.38,22.44,27.3533333333333,27.9816666666667,21.6783333333333,22.44,30.67,33.07,33.07,7.53,12.9933333333333,13.3766666666667,9.08666666666667,7.53,7.53,7.53,1.94,64.5,3.1,27.1,0.08,0.08,0.06,0,7.08,44.03,0.07,10.11,14.87,0.08,0.0533333333333333,0.0361111111666667,0.05666666675,0,0,0,0.01472222225,64.5,849.066666666667,552.9,360.266666666667,0.07,0.128888889,0.297777777666667,0.925833333333333,10.11,10.2344444466667,10.3900000016667,10.6805555566667,7.08,7.12555555566667,7.1344444445,6.88583333341667,44.03,38.6544444433333,37.82722222,42.14111111,14.87,13.2677777766667,12.7616666666667,10.0833333335833,31,304,2013-10-31,"USGS","11418500",291,"A",33.564,13.7847777777778,9.82661111111111,67.9041369863013,4.004,8.99,32.4966666666667,54.1806666666667,2.21922222222222,5.78222222222222,17.2122222222222,22.9892222222222,4.36375,11.3186111111111,23.5894444444444,49.089,31.5134657534247,55.8743835616438,182.507465753425,230.913945205479,"0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","Wet","Average","Dry","Average",2013
"296",2014,"10",4,83,0,165,0,10,0,0,0,0,53,0,0,4,0,2,0,0,8,0,0,0,123,0,1,0,48,0,11,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,28,0,0,5,0,0,0,500,86.2,500,3,3,5,11,18,0.456,0.028,0.378,0.723684211,0.043859649,0,0.253968254,2.04172607839573,"Fall","M",1.62447686334882,17.23,71.14,22.77,7.56,0.511,17.23,53.81,70.7,1511.96,71.14,360.64,626.53,626.53,22.77,27.6766666666667,28.315,22.015,22.77,30.97,33.36,33.36,7.56,13.0566666666667,13.4416666666667,9.19666666666667,7.56,7.56,7.56,2.16,2419.6,2419.6,21,0.07,0.07,0.1,0.1,7.13,61.97,0.35,10.12,13.65,0.07,0.156666666666667,0.133333333333333,0.126388888916667,0.1,0.0333333333333333,0.0683333333333333,0.27583333325,2419.6,2275.16666666667,1729.2,1207.475,0.35,0.433333333333333,1.05277777783333,1.53777777783333,10.12,10.3455555533333,10.2383333316667,10.4541666666667,7.13,6.97555555533333,6.90999999983333,6.88999999991667,61.97,51.60111111,52.58388889,86.41972222,13.65,13.53888889,13.3361111116667,10.98222222275,31,304,2013-10-31,"USGS","11418500",291,"A",33.564,13.7847777777778,9.82661111111111,67.9041369863013,4.004,8.99,32.4966666666667,54.1806666666667,2.21922222222222,5.78222222222222,17.2122222222222,22.9892222222222,4.36375,11.3186111111111,23.5894444444444,49.089,31.5134657534247,55.8743835616438,182.507465753425,230.913945205479,"0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","Wet","Average","Dry","Average",2013
"297",2014,"10",6,122,0,67,0,3,0,138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,9,0,15,0,0,28,5,0,0,0,0,4,0,32,0,0,0,0,0,0,55,0,5,0,1,0,0,0,0,0,0,38,2,0,1,0,0,0,0,0,0,0,0,0,0,0,11,2,1,4,0,0,7,0,8,0,0,1,2,0,0,508,65.74803,508,4,0,6,10,26,0.411417323,0,0.246062992,0.320574163,0.014354067,0,0.512,2.41464664023043,"Fall","M",1.62422591586285,15.01,75.75,24.39,8.41,0.136,15.01,37.99,47.29,1126.65,75.75,381.7,663.45,664.64,24.39,29.2333333333333,30.045,23.6808333333333,24.39,32.49,34.89,34.89,8.41,13.6233333333333,14.0483333333333,9.97666666666667,8.41,8.41,8.41,3.41,1203.3,111.2,20.2,0.05,0.05,0.06,0,7.02,157.93,0,9.72,13.88,0.05,0.05,0.107777777833333,0.110833333333333,0,0,0,0.0848611111666667,1203.3,890.7,1138.46666666667,763.658333333333,0,0.0444444446666667,0.454444444666667,0.9369444445,9.72,9.162222222,8.803611111,10.1101388885833,7.02,7.321111111,7.61333333333333,7.6275,157.93,105.11,105.638333338333,115.036111119167,13.88,17.0377777766667,18.6522222216667,13.620555555,31,304,2013-10-31,"USGS","11418500",291,"A",33.564,13.7847777777778,9.82661111111111,67.9041369863013,4.004,8.99,32.4966666666667,54.1806666666667,2.21922222222222,5.78222222222222,17.2122222222222,22.9892222222222,4.36375,11.3186111111111,23.5894444444444,49.089,31.5134657534247,55.8743835616438,182.507465753425,230.913945205479,"0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","Wet","Average","Dry","Average",2013
"298",2014,"10",8,150,0,74,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,23,10,0,0,0,0,1,1,0,0,0,0,0,0,34,0,0,0,0,0,0,55,0,7,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,2,0,0,0,217,0,0,0,0,0,0,501,31.73653,501,3,0,5,8,17,0.239520958,0,0.077844311,0.616666667,0,0,0.58974359,1.90526895206884,"Fall","Blw LWW",1.35514304324185,14,78.42,24.83,8.56,0.226,14,34.4,41.84,1003.6,78.42,388.02,942.36,1003.59,24.83,29.6033333333333,30.525,24.1091666666667,24.83,32.84,35.25,35.25,8.56,13.6966666666667,14.2,10.1775,8.56,8.56,8.56,3.82,2419.6,10.9,28.1,4.27,4.27,1.24,1.24,8.09,239.6,0.15,10.54,18.53,4.27,6.347777778,5.68916666683333,3.23097222233333,1.24,1.24333333333333,1.2444444445,0.92027777775,2419.6,2419.6,2419.6,1459.94166666667,0.15,0.432222222333333,0.293888889,2.20166666675,10.54,10.6122222233333,10.054444445,10.8425,8.09,8.232222222,8.377222222,7.98722222216667,239.6,265.2777778,251.1388889,200.6972222275,18.53,20.6322222233333,21.1827777783333,15.3750000008333,31,304,2013-10-31,"USGS","11418500",291,"A",33.564,13.7847777777778,9.82661111111111,67.9041369863013,4.004,8.99,32.4966666666667,54.1806666666667,2.21922222222222,5.78222222222222,17.2122222222222,22.9892222222222,4.36375,11.3186111111111,23.5894444444444,49.089,31.5134657534247,55.8743835616438,182.507465753425,230.913945205479,"0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","Wet","Average","Dry","Average",2013
"299",2014,"10",9,176,0,91,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63,38,0,0,0,1,14,0,0,0,0,0,4,0,12,0,0,0,0,0,0,105,0,3,0,0,0,0,0,0,0,0,42,0,0,19,0,0,0,0,0,0,4,1,0,0,0,2,0,3,10,0,0,7,0,14,0,0,3,13,0,0,492,50.81301,492,3,0,5,8,23,0.268292683,0,0.239837398,0.689393939,0,0,0.533898305,2.44451830692817,"Fall","Blw LWW",1.53897190959987,13.7,77.6,24.91,8.58,0.12,13.7,33.38,40.42,976.54,77.6,385.6,772.89,779.5,24.91,29.68,30.62,24.195,24.91,32.91,35.32,35.32,8.58,13.7066666666667,14.2216666666667,10.2091666666667,8.58,8.58,8.58,3.9,2419.6,25.9,25.3,3.73,3.73,0.78,0.78,7.75,215.47,0.6,8.69,17.63,3.73,3.998888889,3.3005555555,1.94527777775,0.78,0.687777778,0.651666666666667,0.5869444445,2419.6,2419.6,2232.95,1638.75,0.6,0.3,0.3194444445,3.02777777808333,8.69,8.61666666666667,8.65277777766667,10.07305555525,7.75,7.66666666666667,7.86333333316667,7.8230555555,215.47,171.545555543333,181.389444438333,162.721944441667,17.63,19.59888889,20.0272222233333,14.5663888894167,31,304,2013-10-31,"USGS","11418500",291,"A",33.564,13.7847777777778,9.82661111111111,67.9041369863013,4.004,8.99,32.4966666666667,54.1806666666667,2.21922222222222,5.78222222222222,17.2122222222222,22.9892222222222,4.36375,11.3186111111111,23.5894444444444,49.089,31.5134657534247,55.8743835616438,182.507465753425,230.913945205479,"0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","Wet","Average","Dry","Average",2013
